"length","heigth","value","stock_id","id_assignment","id_job_type"
"30","20","1","9","1602","1"
"30","20","1","9","1614","1"
"30","20","1","9","1616","1"
"30","20","1","9","1617","1"
"50","30","1","9","1615","4"
"57","36","1","9","1590","1"
"15","20","1","9","1621","1"
"40","25","2","9","1621","1"
"30","20","1","9","1625","3"
"42","30","1","9","1622","1"
"15","30","1","9","1623","1"
"26","20","1","9","1620","1"
"30","42","1","9","1626","1"
"50","30","1","9","1619","4"
"30","20","1","9","1613","1"
"50","30","1","9","1630","4"
"42","26","1","9","1628","1"
"30","20","1","9","1629","2"
"50","30","1","9","1632","1"
"60","35","1","9","1609","1"
"30","20","1","9","1631","1"
"6","12","1","9","1631","1"
"7","20","1","9","1604","1"
"30","20","1","9","1604","1"
"30","20","1","9","1635","1"
"22","50","1","9","1634","1"
"8","15","1","9","1634","1"
"62","35","1","9","1636","1"
"40","28","1","9","1637","3"
"30","16","1","9","1642","1"
"20","16","1","9","1642","1"
"14","9","1","9","1641","1"
"40","30","1","9","1645","1"
"40","30","1","9","1648","1"
"45","37","1","9","1644","1"
"30","15","1","9","1649","1"
"50","34","1","9","1650","1"
"40","30","1","9","1618","1"
"26","43","1","9","1651","1"
"14","26","1","9","1651","1"
"47","30","1","9","1652","1"
"0","0","0","9","1653","1"
"22","24","1","9","1653","1"
"50","30","1","9","1654","1"
"14","16","1","9","1654","1"
"17","30","1","9","1656","1"
"18","12","1","9","1658","1"
"38","30","1","9","1660","1"
"52","34","1","9","1659","1"
"25","15","1","9","1662","1"
"14","18","1","9","1661","1"
"38","30","1","9","1663","1"
"30","28","1","9","1667","1"
"30","18","1","9","1666","1"
"28","20","1","9","1668","1"
"30","20","1","9","1670","1"
"29","30","1","9","1671","1"
"40","58","1","9","1672","1"
"34","29","1","9","1672","1"
"30","30","1","9","1672","1"
"30","42","1","9","1640","2"
"42","40","1","9","1673","1"
"22","24","1","9","1674","2"
"40","30","1","9","1681","1"
"20","25","1","9","1679","1"
"30","28","1","9","1679","1"
"50","30","1","9","1676","1"
"30","20","1","9","1680","1"
"60","30","1","9","1677","1"
"44","30","1","9","1664","2"
"30","20","1","9","1683","1"
"38","40","1","9","1685","1"
"26","20","1","9","1687","1"
"25","15","1","9","1682","2"
"29","19","1","9","1684","1"
"30","20","0","9","1688","1"
"35","25","1","9","1694","1"
"50","25","1","9","1691","1"
"50","30","1","9","1689","1"
"30","20","1","9","1695","3"
"8","12","0","9","1695","3"
"28","35","1","9","1696","1"
"26","42","1","9","1700","2"
"15","22","2","9","1704","1"
"30","35","1","9","1702","2"
"40","30","1","9","1686","2"
"45","30","1","9","1708","1"
"34","25","1","9","1705","1"
"25","27","1","9","1698","2"
"24","34","1","9","1709","1"
"52","34","1","9","1693","2"
"22","22","1","9","1717","1"
"28","20","1","9","1711","1"
"22","41","1","9","1718","1"
"50","30","1","9","1716","1"
"30","20","3","9","1633","2"
"50","15","1","9","1720","1"
"50","30","1","9","1720","1"
"15","20","1","9","1720","1"
"30","20","1","9","1707","1"
"15","25","1","9","1722","1"
"20","25","1","9","1715","2"
"40","30","1","9","1718","1"
"30","20","1","9","1714","2"
"15","22","2","9","1713","2"
"36","40","1","9","1721","1"
"24","34","1","9","1729","2"
"30","20","1","9","1733","1"
"30","20","1","9","1733","1"
"12","16","1","9","1724","2"
"40","30","1","9","1737","4"
"13","30","1","9","1725","2"
"18","35","1","9","1725","2"
"12","15","1","9","1740","1"
"42","28","1","9","1739","1"
"42","40","1","9","1723","2"
"30","20","1","9","1728","2"
"60","30","1","9","1746","1"
"30","20","1","9","1749","1"
"35","24","1","9","1754","1"
"60","35","1","9","1745","2"
"37","30","1","9","1738","1"
"42","39","1","9","1758","1"
"30","20","1","9","1744","2"
"38","40","1","9","1755","1"
"40","20","1","9","1755","1"
"15","10","1","9","1755","1"
"38","55","1","9","1755","1"
"30","20","1","9","1760","1"
"28","19","1","9","1760","1"
"10","10","1","9","1760","1"
"50","40","1","9","1742","1"
"30","20","1","9","1742","1"
"15","10","1","9","1742","1"
"10","10","1","9","1742","1"
"26","16","1","9","1762","1"
"42","28","1","9","1761","2"
"50","30","1","9","1752","2"
"50","15","1","9","1752","2"
"15","20","1","9","1752","2"
"52","40","1","9","1767","1"
"30","20","1","9","1753","1"
"48","30","1","9","1768","1"
"38","30","1","9","1770","1"
"12","20","1","9","1770","1"
"32","30","1","9","1764","1"
"30","18","1","9","1773","1"
"35","20","1","9","1773","1"
"60","40","1","9","1772","2"
"30","20","1","9","1776","1"
"22","20","1","9","1778","1"
"30","20","1","9","1778","1"
"26","20","1","9","1780","1"
"43","30","1","9","1769","1"
"15","7","1","9","1769","1"
"55","40","1","9","1782","1"
"44","30","1","9","1783","1"
"25","17","1","9","1781","1"
"25","18","0","9","1784","1"
"5","8","1","9","1787","3"
"32","28","1","9","1793","1"
"30","30","1","9","1786","1"
"28","20","1","9","1792","1"
"30","20","1","9","1801","1"
"10","10","1","9","1791","1"
"30","20","1","9","1804","1"
"42","30","1","9","1806","1"
"30","20","1","9","1808","1"
"54","34","1","9","1794","1"
"28","33","1","9","1790","1"
"43","28","1","9","1796","1"
"35","60","1","9","1795","1"
"30","20","1","9","1795","1"
"41","27","1","9","1807","1"
"25","18","1","9","1815","1"
"30","18","1","9","1809","1"
"50","30","1","9","1810","1"
"7","30","1","9","1823","1"
"7","25","1","9","1823","1"
"6","25","1","9","1823","1"
"56","40","1","9","1811","1"
"44","28","1","9","1813","1"
"30","20","1","9","1798","1"
"25","18","1","9","1779","1"
"30","20","1","9","1779","1"
"20","15","1","9","1820","1"
"30","15","1","9","1819","1"
"30","20","1","9","1822","1"
"30","20","1","9","1817","1"
"30","20","1","9","1830","1"
"54","35","1","9","1831","1"
"25","20","1","9","1825","1"
"33","30","1","9","1766","2"
"60","40","1","9","1803","2"
"30","20","1","9","1836","1"
"30","20","1","9","1836","1"
"28","20","1","9","1833","1"
"14","28","1","9","1833","1"
"40","50","1","9","1816","1"
"20","15","1","9","1838","2"
"55","40","1","9","1824","2"
"34","30","1","9","1843","1"
"44","40","1","9","1837","1"
"30","20","1","9","1840","2"
"27","18","1","9","1845","1"
"25","15","1","9","1846","1"
"0","0","0","9","1846","1"
"12","12","1","9","1829","1"
"46","30","1","9","1829","1"
"16","50","1","9","1846","1"
"20","12","1","9","1846","1"
"30","15","1","9","1849","1"
"35","25","1","9","1818","2"
"54","33","1","9","1851","1"
"50","30","1","9","1853","1"
"26","12","1","9","1856","4"
"42","30","0","9","1854","1"
"20","15","1","9","1856","1"
"60","40","1","9","1858","1"
"30","20","1","9","1858","1"
"42","40","1","9","1860","1"
"35","30","1","9","1861","1"
"20","28","1","9","1864","1"
"22","14","1","9","1864","1"
"30","20","1","9","1866","1"
"18","30","1","9","1867","1"
"20","40","1","9","1867","1"
"45","30","1","9","1867","1"
"45","30","1","9","1873","1"
"26","20","1","9","1873","1"
"44","40","1","9","1862","2"
"30","20","1","9","1871","1"
"30","20","1","9","1870","2"
"60","38","1","9","1868","1"
"30","20","1","9","1868","1"
"20","20","1","9","1868","1"
"17","18","1","9","1872","2"
"16","23","1","9","1872","2"
"10","25","1","9","1872","2"
"38","40","1","9","1865","2"
"30","20","1","9","1878","1"
"25","15","1","9","1882","1"
"24","46","1","9","1882","1"
"27","20","1","9","1880","1"
"60","40","1","9","1844","2"
"30","20","1","9","1844","2"
"18","30","1","9","1886","2"
"20","40","1","9","1886","2"
"45","30","1","9","1886","2"
"58","33","1","9","1884","2"
"13","25","1","9","1889","4"
"30","20","1","9","1855","2"
"42","83","1","9","1888","1"
"30","20","1","9","1890","1"
"30","20","1","9","1881","1"
"50","30","1","9","1897","1"
"30","10","1","9","1897","1"
"50","30","1","9","1877","2"
"28","70","1","9","1891","1"
"49","27","1","9","1891","1"
"15","7","1","9","1891","1"
"14","20","1","9","1891","1"
"17","40","1","9","1899","1"
"25","20","1","9","1899","1"
"50","30","1","9","1895","2"
"48","30","1","9","1894","1"
"50","30","1","9","1898","2"
"52","82","1","9","1879","2"
"30","20","1","9","1883","2"
"48","40","1","9","1906","1"
"40","28","1","9","1906","1"
"0","0","0","9","1908","3"
"25","15","1","9","1912","2"
"24","46","1","9","1912","2"
"30","20","2","9","1911","1"
"30","10","1","9","1905","1"
"15","10","1","9","1917","1"
"15","10","1","9","1919","2"
"36","30","1","9","1927","1"
"15","30","1","9","1928","1"
"10","5","1","9","1928","1"
"30","20","1","9","1931","4"
"40","30","1","9","1935","2"
"50","30","1","9","1929","2"
"30","20","1","9","1936","1"
"25","20","1","9","1938","1"
"30","20","1","9","1941","1"
"50","30","1","9","1910","2"
"26","20","1","9","1944","1"
"7","30","1","9","1939","2"
"7","25","1","9","1939","2"
"7","25","1","9","1939","2"
"32","27","1","9","1950","1"
"32","47","1","9","1951","1"
"25","20","1","9","1952","4"
"25","20","1","9","1952","1"
"21","10","1","9","1955","1"
"1","1","1","9","1956","3"
"50","30","1","9","1946","2"
"58","40","1","9","1948","2"
"30","20","1","9","1962","1"
"28","30","1","9","1963","1"
"30","20","1","9","1965","3"
"38","30","1","9","1968","1"
"6","22","1","9","1967","1"
"30","20","1","9","1964","1"
"18","25","1","9","1966","1"
"30","20","1","9","1953","2"
"32","30","1","9","1949","2"
"60","40","1","9","1970","1"
"45","40","1","9","1974","1"
"30","20","1","9","1973","2"
"48","40","1","9","1971","2"
"40","28","1","9","1971","2"
"0","0","1","9","1978","1"
"30","20","1","9","1980","3"
"45","30","1","9","1979","1"
"59","40","1","9","1982","1"
"56","40","1","9","1983","1"
"30","20","1","9","1983","1"
"30","20","1","9","1984","1"
"30","16","1","9","1985","1"
"42","30","1","9","1987","1"
"30","20","1","9","1990","1"
"51","36","1","9","1991","1"
"14","16","1","9","1989","1"
"60","40","1","9","1986","1"
"35","30","1","9","1992","1"
"39","25","1","9","1993","1"
"48","29","1","9","1995","1"
"20","20","1","9","1995","1"
"32","30","1","9","1997","1"
"30","20","1","9","1996","1"
"30","17","1","9","1994","1"
"20","15","1","9","1999","1"
"9","5","1","9","1999","1"
"55","38","1","9","2001","1"
"56","37","1","9","1998","1"
"30","20","1","9","2007","1"
"51","36","1","9","2006","2"
"6","30","1","9","2004","3"
"50","30","1","9","2000","1"
"20","14","0","9","2000","1"
"24","10","1","9","2000","1"
"26","10","1","9","2000","1"
"18","8","1","9","2000","1"
"20","25","1","9","2016","1"
"50","30","1","9","2015","1"
"41","30","1","9","2014","1"
"21","9","1","9","2014","1"
"60","30","1","9","2017","1"
"18","20","1","9","2013","1"
"20","20","1","9","1479","1"
"30","20","1","9","2020","1"
"42","30","1","9","2022","1"
"30","20","1","9","2026","1"
"30","20","1","9","2027","1"
"45","45","1","9","2029","1"
"30","20","1","9","2030","1"
"16","25","1","9","2023","1"
"45","45","1","9","2032","2"
"45","45","1","9","2032","1"
"45","35","0","9","2008","2"
"17","12","1","9","2042","1"
"35","40","1","9","2044","1"
"30","20","1","9","2045","1"
"30","20","1","9","2046","1"
"35","25","1","9","2048","1"
"24","14","1","9","2048","1"
"5","14","1","9","2048","1"
"50","30","1","9","2034","1"
"5","5","1","9","2034","1"
"60","40","1","9","2051","1"
"40","30","1","9","2052","1"
"30","20","1","9","2053","1"
"30","20","1","9","2054","1"
"5","15","1","9","2054","1"
"30","35","1","9","2060","1"
"30","20","1","9","2059","1"
"45","40","1","9","2064","4"
"40","30","1","9","2065","1"
"30","20","1","9","2058","1"
"25","15","1","9","2068","1"
"50","30","1","9","2056","2"
"5","5","1","9","2056","2"
"50","30","1","9","2066","1"
"50","30","1","9","2066","1"
"48","30","1","9","2069","1"
"55","40","1","9","2070","1"
"50","30","1","9","2073","1"
"25","20","1","9","2073","1"
"39","25","1","9","2062","2"
"28","20","1","9","2075","1"
"39","30","1","9","2074","1"
"40","27","1","9","2079","1"
"32","30","28","9","2080","1"
"40","30","1","9","2076","2"
"10","10","1","9","2082","1"
"7","6","1","9","2082","1"
"6","10","1","9","2082","1"
"18","30","1","9","2082","1"
"13","15","1","9","2082","1"
"6","5","1","9","2082","1"
"46","26","1","9","2084","1"
"47","30","1","9","2085","1"
"58","40","1","9","2084","1"
"18","5","1","9","2084","1"
"38","30","1","9","2086","1"
"17","20","1","9","2083","1"
"20","15","1","9","2091","1"
"50","30","1","9","2090","2"
"38","30","1","9","2092","2"
"24","34","1","9","2078","2"
"60","32","1","9","2096","1"
"36","55","1","9","2098","1"
"25","15","1","9","2100","1"
"60","40","1","9","2101","1"
"60","37","1","9","2105","1"
"20","15","1","9","2105","1"
"35","30","1","9","2103","1"
"50","30","1","9","2102","1"
"50","30","1","9","2106","1"
"50","30","1","9","2108","1"
"35","30","1","9","2109","1"
"35","30","1","9","2110","1"
"20","35","1","9","2111","1"
"30","20","1","9","2113","1"
"25","30","1","9","2112","1"
"38","30","1","9","2114","1"
"14","30","1","9","2119","1"
"22","20","1","9","2118","1"
"5","10","1","9","2120","1"
"28","15","1","9","2123","1"
"50","30","1","9","2087","2"
"25","20","1","9","2087","2"
"60","40","1","9","2121","1"
"45","30","1","9","2115","1"
"50","30","1","9","2126","1"
"30","15","1","9","2124","1"
"45","30","1","9","2128","1"
"42","25","1","9","2128","1"
"50","30","1","9","2117","4"
"30","20","1","9","2129","1"
"30","20","1","9","2134","1"
"7","15","1","9","2134","1"
"7","5","1","9","2134","1"
"45","38","1","9","2138","1"
"30","20","1","9","2140","1"
"30","20","1","9","2135","1"
"20","30","1","9","2133","1"
"35","60","1","9","2141","1"
"50","28","1","9","2141","1"
"30","20","1","9","2144","1"
"30","20","1","9","2143","1"
"42","28","1","9","2127","1"
"39","30","1","9","2137","1"
"42","19","1","9","2142","1"
"50","40","1","9","2145","1"
"45","30","1","9","2132","1"
"30","20","1","9","2132","1"
"38","30","1","9","2132","1"
"20","60","1","9","2146","1"
"40","30","1","9","2146","1"
"55","40","1","9","2147","1"
"30","20","1","9","2148","1"
"16","30","1","9","2155","1"
"35","30","1","9","2150","1"
"49","30","1","9","2151","1"
"30","20","1","9","2158","1"
"40","30","1","9","2161","2"
"30","20","1","9","2164","1"
"30","18","1","9","2165","1"
"60","40","1","9","2170","1"
"30","20","1","9","2169","1"
"50","26","1","9","2171","1"
"18","27","1","9","2173","1"
"34","53","1","9","2162","1"
"12","10","1","9","2162","1"
"30","20","1","9","2159","1"
"30","20","1","9","2160","1"
"30","20","1","9","2175","1"
"55","40","1","9","2176","1"
"30","20","1","9","2177","1"
"57","40","1","9","2166","1"
"30","20","1","9","2178","1"
"14","10","1","9","2172","1"
"60","30","1","9","2174","1"
"58","40","1","9","2181","1"
"30","20","1","9","2182","1"
"42","30","1","9","2180","1"
"50","30","1","9","2149","1"
"30","20","1","9","2184","1"
"55","60","1","9","2185","1"
"40","30","1","9","2188","1"
"50","30","1","9","2167","1"
"60","30","1","9","2186","1"
"25","20","1","9","2186","1"
"28","20","1","9","2200","1"
"30","20","1","9","2197","1"
"20","15","1","9","2189","3"
"60","40","1","9","2187","1"
"30","20","1","9","2190","1"
"23","20","1","9","2204","1"
"10","6","1","9","2201","1"
"50","30","1","9","2191","1"
"30","20","1","9","2192","1"
"30","15","1","9","2192","1"
"56","30","1","9","2209","1"
"40","20","1","9","2202","1"
"58","40","1","9","2193","2"
"40","68","1","9","2196","1"
"17","19","1","9","2196","1"
"23","8","1","9","2196","1"
"50","30","1","9","2198","1"
"25","18","1","9","2211","1"
"34","20","1","9","2203","1"
"30","20","1","9","2219","1"
"30","20","1","9","2226","1"
"45","30","1","9","2214","1"
"52","30","1","9","2225","1"
"30","20","1","9","2217","1"
"26","28","1","9","2232","1"
"45","30","1","9","2239","1"
"30","20","1","9","2213","1"
"30","20","1","9","2229","1"
"30","20","1","9","2224","1"
"60","40","1","9","2131","2"
"40","30","1","9","2199","1"
"30","20","1","9","2218","1"
"50","30","1","9","2235","1"
"45","30","1","9","2207","1"
"14","20","1","9","2248","1"
"50","30","1","9","2236","1"
"18","15","1","9","2240","1"
"50","30","1","9","2195","1"
"24","12","1","9","2263","1"
"30","20","1","9","2152","1"
"30","25","1","9","2249","1"
"25","20","1","9","2260","1"
"56","40","1","9","2238","1"
"45","30","1","9","2238","1"
"20","25","1","9","2237","1"
"42","30","1","9","2266","1"
"10","5","1","9","2261","1"
"30","20","1","9","2261","1"
"25","50","1","9","2254","1"
"30","20","1","9","2255","1"
"30","20","1","9","2246","1"
"50","30","1","9","2251","1"
"30","20","1","9","2221","1"
"50","30","1","9","2205","1"
"40","60","1","9","2208","1"
"40","40","1","9","2208","1"
"30","30","1","9","2252","1"
"30","30","1","9","2258","1"
"20","10","1","9","2259","1"
"20","15","1","9","2259","1"
"60","40","1","9","2253","1"
"30","20","1","9","2270","1"
"48","40","1","9","2271","1"
"35","20","0","9","2271","1"
"56","38","1","9","2277","1"
"52","40","1","9","2275","1"
"20","20","1","9","2227","1"
"40","25","1","9","2283","1"
"32","23","1","9","2282","1"
"30","20","1","9","2284","1"
"15","10","1","9","2284","1"
"42","38","1","9","2289","1"
"38","30","1","9","2230","1"
"50","30","1","9","2269","1"
"42","30","1","9","2286","1"
"30","20","1","9","2276","1"
"5","10","1","9","2307","1"
"30","20","1","9","2297","1"
"26","40","1","9","2294","1"
"30","20","1","9","2318","1"
"58","40","1","9","2300","1"
"58","38","1","9","2300","1"
"25","20","1","9","2291","1"
"16","16","1","9","2311","1"
"50","30","1","9","2292","1"
"15","20","1","9","2295","1"
"14","15","1","9","2320","1"
"10","5","1","9","2320","1"
"30","30","1","9","2302","1"
"48","30","1","9","2316","1"
"58","40","1","9","2268","2"
"30","20","1","9","2288","1"
"40","30","1","9","2308","1"
"30","20","1","9","2272","1"
"30","20","1","9","2279","2"
"30","20","1","9","2285","1"
"40","55","1","9","2315","1"
"40","30","1","9","2298","1"
"40","30","1","9","2233","1"
"40","30","1","9","2265","1"
"50","30","1","9","2312","1"
"30","20","1","9","2312","1"
"30","20","1","9","2183","1"
"25","20","1","9","2309","1"
"30","20","1","9","2278","2"
"35","60","1","9","2287","1"
"48","60","1","9","2287","1"
"27","20","1","9","2274","1"
"18","10","1","9","2317","1"
"30","20","1","9","2216","1"
"15","20","1","9","2304","1"
"30","20","1","9","2250","1"
"7","18","1","9","2265","1"
"30","20","1","9","2265","1"
"50","30","1","9","2241","1"
"30","16","1","9","2324","1"
"28","20","1","9","2330","1"
"30","20","1","9","2326","1"
"30","20","1","9","2323","1"
"42","30","1","9","2327","4"
"0","0","1","9","2335","1"
