"assignment_id","job_type"
"2181","1"
"2180","1"
"2179","1"
"2178","1"
"2177","1"
"2176","1"
"2175","1"
"2174","1"
"2173","1"
"2172","1"
"2171","1"
"2170","1"
"2169","1"
"2168","1"
"2167","1"
"2166","1"
"2165","1"
"2164","1"
"2163","1"
"2162","1"
"2161","2"
"2160","1"
"2159","1"
"2158","1"
"2156","1"
"2155","1"
"2154","7"
"2153","1"
"2152","1"
"2151","1"
"2150","1"
"2149","1"
"2148","1"
"2147","1"
"2146","1"
"2145","1"
"2144","1"
"2143","1"
"2142","1"
"2141","1"
"2140","1,8"
"2139","1"
"2138","1"
"2137","1"
"2136","1"
"2135","1"
"2134","1"
"2133","1"
"2132","1"
"2131","2"
"2129","1"
"2128","1"
"2127","1"
"2126","1"
"2125","1"
"2124","1"
"2123","1"
"2122","7"
"2121","1"
"2120","1"
"2119","1"
"2118","1,11"
"2117","4"
"2116","7"
"2115","1"
"2114","1"
"2113","1"
"2112","1"
"2111","1"
"2110","1"
"2109","1"
"2108","1"
"2107","1"
"2106","1"
"2105","1"
"2103","1"
"2102","1"
"2101","1"
"2100","1"
"2099","7"
"2098","1"
"2097","7"
"2096","1"
"2095","3"
"2094","2"
"2093","1"
"2092","2"
"2091","1,11"
"2090","2"
"2089","2"
"2088","1"
"2087","2"
"2086","1"
"2085","1"
"2084","1"
"2083","1"
"2082","1"
"2081","1"
"2080","1"
"2079","1"
"2078","2"
"2077","1"
"2076","2"
"2075","1"
"2074","1"
"2073","1"
"2072","7"
"2071","1"
"2070","1"
"2069","1"
"2068","1"
"2067","1"
"2066","1"
"2065","1"
"2064","4"
"2062","2"
"2061","11"
"2060","1"
"2059","1"
"2058","1"
"2057","7"
"2056","2"
"2055","11"
"2054","1"
"2053","1"
"2052","1"
"2051","1"
"2050","1"
"2049","1"
"2048","1"
"2047","2"
"2046","1"
"2045","1"
"2044","1"
"2043","1"
"2042","1"
"2041","3"
"2040","1"
"2039","1"
"2038","7"
"2037","3"
"2036","1"
"2035","1"
"2034","1"
"2033","3"
"2032","1"
"2031","1"
"2030","1"
"2029","1,8"
"2028","1"
"2027","1"
"2026","1"
"2025","1"
"2024","1"
"2023","1"
"2022","1"
"2021","11"
"2020","1"
"2019","7"
"2018","7"
"2017","1"
"2016","1"
"2015","1"
"2014","1"
"2013","1"
"2011","7"
"2010","1"
"2009","3"
"2008","2"
"2007","1,5"
"2006","2"
"2005","1"
"2004","3"
"2003","3"
"2002","1,11"
"2001","1"
"2000","1"
"1999","1"
"1998","1"
"1997","1"
"1996","1"
"1995","1"
"1994","1"
"1993","1"
"1992","1"
"1991","1"
"1990","1"
"1989","1"
"1988","3"
"1987","1"
"1986","1"
"1985","1"
"1984","1"
"1983","1"
"1982","1"
"1980","3"
"1979","1"
"1978","1"
"1977","7"
"1976","1"
"1975","1"
"1974","1"
"1973","2"
"1972","7"
"1971","2"
"1970","1"
"1969","7"
"1968","1"
"1967","1"
"1966","1"
"1965","3"
"1964","1"
"1963","1"
"1962","1"
"1961","1,8"
"1960","7"
"1959","7"
"1958","3"
"1956","3"
"1955","1"
"1954","11"
"1953","2"
"1952","1"
"1951","1"
"1950","1"
"1949","2"
"1948","2"
"1947","2"
"1946","2"
"1944","1"
"1943","7"
"1942","7"
"1941","1"
"1939","2"
"1938","1"
"1937","7"
"1936","1"
"1935","2"
"1934","7"
"1933","7"
"1932","1"
"1931","4"
"1930","7"
"1929","2"
"1928","1"
"1927","1"
"1926","1"
"1925","12"
"1924","12"
"1922","12"
"1921","3"
"1920","7"
"1919","2"
"1918","2"
"1917","1"
"1916","6"
"1915","7"
"1914","6"
"1913","1"
"1912","2"
"1911","1"
"1910","2"
"1908","3"
"1907","7"
"1906","1"
"1905","1"
"1904","2,7"
"1903","8"
"1902","3"
"1901","1"
"1900","7"
"1899","1"
"1898","2"
"1897","1"
"1896","2"
"1895","2"
"1894","1"
"1893","1"
"1892","1"
"1891","1"
"1890","1"
"1889","4"
"1888","1,11"
"1887","1"
"1886","2"
"1885","11"
"1884","2"
"1883","2"
"1882","1"
"1881","1"
"1880","1"
"1879","2"
"1878","1"
"1877","2"
"1876","3"
"1875","1"
"1874","7"
"1873","1"
"1872","2"
"1871","1"
"1870","2"
"1869","2"
"1868","1"
"1867","1"
"1866","1"
"1865","2"
"1864","1"
"1862","2"
"1861","1"
"1860","1"
"1859","1"
"1858","1"
"1857","4"
"1856","1,11"
"1855","2"
"1854","1"
"1853","1"
"1852","1"
"1851","1"
"1850","1"
"1849","1"
"1848","7"
"1847","1"
"1846","1"
"1845","1"
"1844","2"
"1843","1"
"1842","7"
"1841","7"
"1840","2"
"1839","7"
"1838","2"
"1837","1"
"1836","1"
"1835","7"
"1834","7"
"1833","1"
"1831","1"
"1830","1"
"1829","1"
"1828","11"
"1827","7"
"1826","7"
"1825","1"
"1824","2"
"1823","1"
"1822","1,11"
"1821","2"
"1820","1"
"1819","1"
"1818","2"
"1817","1"
"1816","1"
"1815","1"
"1814","1"
"1813","1"
"1812","1"
"1811","1"
"1810","1"
"1809","1"
"1808","1"
"1807","1"
"1806","1"
"1805","1"
"1804","1"
"1803","2"
"1802","1"
"1801","1"
"1800","1"
"1799","1"
"1798","1,11"
"1797","2"
"1796","1"
"1795","1"
"1794","1"
"1793","1,11"
"1792","1"
"1791","1,11"
"1790","1,11"
"1789","11"
"1788","11"
"1787","3"
"1786","1"
"1785","7"
"1784","1"
"1783","1"
"1782","1"
"1781","1"
"1780","1"
"1779","1"
"1778","1"
"1777","1"
"1776","1"
"1775","6"
"1774","7"
"1773","1"
"1772","2"
"1771","2"
"1770","1"
"1769","1"
"1768","1"
"1767","1"
"1766","2"
"1765","7"
"1764","1"
"1763","1"
"1762","1"
"1761","2"
"1760","1"
"1759","1"
"1758","1"
"1757","11"
"1756","3"
"1755","1"
"1754","1,11"
"1753","1,7"
"1752","2"
"1751","7"
"1750","7"
"1749","1"
"1748","2"
"1747","1,11"
"1746","1"
"1745","2"
"1744","2"
"1743","1,11"
"1742","1"
"1740","1"
"1739","1"
"1738","1"
"1737","4"
"1736","2"
"1735","1"
"1734","1"
"1733","1"
"1732","7"
"1731","2"
"1730","8"
"1729","2"
"1728","2"
"1727","7"
"1726","1"
"1725","2"
"1724","2"
"1723","2"
"1722","1,11"
"1721","1,7"
"1720","1,8"
"1719","7"
"1718","1"
"1717","1"
"1716","1"
"1715","2"
"1714","2"
"1713","2"
"1712","7"
"1711","1"
"1710","2"
"1709","1"
"1708","1"
"1707","1"
"1706","7"
"1705","1"
"1704","1"
"1703","1"
"1702","2"
"1701","1"
"1700","2"
"1699","1"
"1698","2"
"1697","7"
"1696","1,11"
"1695","3"
"1694","1"
"1693","2"
"1692","2,7"
"1691","1"
"1690","1"
"1689","1"
"1688","1"
"1687","1"
"1686","2"
"1685","1"
"1684","1"
"1683","1"
"1682","2"
"1681","1"
"1680","1"
"1679","1"
"1678","1"
"1677","1"
"1676","1"
"1675","1"
"1674","2"
"1673","1"
"1672","1"
"1671","1"
"1670","1"
"1669","1"
"1668","1"
"1667","1"
"1666","1"
"1665","1"
"1664","2"
"1663","1"
"1662","1"
"1661","1"
"1660","1"
"1659","1"
"1658","1"
"1657","1"
"1656","1"
"1655","7"
"1654","1"
"1653","1"
"1652","1"
"1651","1"
"1650","1"
"1649","1"
"1648","1"
"1647","1"
"1646","1"
"1645","1"
"1644","1"
"1643","1"
"1642","1"
"1641","1,8"
"1640","2"
"1639","1"
"1638","3"
"1637","3"
"1636","1"
"1635","1"
"1634","1"
"1633","2"
"1632","1"
"1631","1"
"1630","4"
"1629","2"
"1628","1"
"1627","1"
"1626","1"
"1625","3"
"1624","1"
"1623","1"
"1622","1"
"1621","1"
"1620","1"
"1619","4"
"1618","1,11"
"1617","1"
"1616","1"
"1615","4"
"1614","1"
"1613","1"
"1612","1"
"1611","7"
"1610","7"
"1609","1"
"1608","1"
"1607","1"
"1606","7"
"1605","1"
"1604","1"
"1603","1"
"1602","1"
"1601","1,11"
"1600","1"
"1599","1,11"
"1598","1"
"1597","1,11"
"1596","1"
"1595","1"
"1594","1"
"1593","1"
"1592","1"
"1591","1"
"1590","1"
"1589","1"
"1588","1"
"1587","1"
"1586","1"
"1585","1"
"1584","1"
"1583","2"
"1582","1"
"1581","2"
"1580","7"
"1579","7"
"1578","7"
"1577","3"
"1576","1"
"1575","1"
"1574","1"
"1573","2"
"1572","1"
"1571","7"
"1570","1"
"1569","1"
"1567","1"
"1566","4"
"1565","1"
"1564","2"
"1563","7"
"1561","2"
"1560","2"
"1559","6"
"1558","2"
"1557","2"
"1556","2"
"1555","1"
"1554","1"
"1552","7"
"1551","1"
"1550","1"
"1549","7"
"1548","1"
"1547","2"
"1546","1"
"1545","2"
"1544","1"
"1543","1"
"1542","1"
"1541","1"
"1540","1"
"1539","1"
"1538","1"
"1537","1"
"1536","2"
"1535","1"
"1534","1"
"1533","1"
"1532","1"
"1531","1"
"1530","1"
"1529","1"
"1528","1"
"1527","1"
"1526","1"
"1525","11"
"1524","4"
"1523","1"
"1522","1"
"1521","7"
"1520","1"
"1519","1"
"1518","2"
"1517","2"
"1516","1"
"1515","1"
"1514","1"
"1513","1"
"1512","2"
"1511","1"
"1510","1"
"1508","1"
"1507","1"
"1506","2"
"1505","6"
"1504","1"
"1503","11"
"1502","1"
"1501","7"
"1500","1"
"1499","1"
"1498","1,7"
"1497","1"
"1496","1"
"1495","7"
"1494","7"
"1493","4"
"1492","1"
"1491","2"
"1490","1"
"1489","1"
"1488","1"
"1487","2"
"1486","1"
"1485","2"
"1484","2"
"1483","2"
"1482","6"
"1481","1"
"1480","11"
"1479","1"
"1478","1"
"1477","1"
"1476","1"
"1475","1"
"1474","2"
"1473","7"
"1472","11"
"1471","1"
"1470","1"
"1469","1,11"
"1468","1"
"1467","1"
"1466","3"
"1465","1"
"1464","2"
"1463","1"
"1462","1"
"1461","1"
"1460","2"
"1459","1"
"1458","11"
"1457","1"
"1456","1,11"
"1455","1"
"1454","1"
"1453","2"
"1452","2"
"1451","1,8"
"1450","3"
"1449","1"
"1448","1,8"
"1447","7"
"1446","1"
"1445","2"
"1444","1"
"1443","1"
"1442","1"
"1441","1"
"1440","1,11"
"1439","11"
"1438","1"
"1437","1,11"
"1436","1,11"
"1435","1"
"1434","1"
"1433","1"
"1432","11"
"1431","1"
"1430","1"
"1429","1"
"1428","1"
"1427","1"
"1426","1"
"1425","1"
"1424","1"
"1423","1"
"1422","1"
"1421","1"
"1420","7"
"1419","2"
"1418","1"
"1417","6"
"1416","6"
"1415","6"
"1414","6"
"1413","1"
"1412","1"
"1411","1"
"1410","1"
"1409","1"
"1408","6"
"1407","6"
"1406","6"
"1405","1"
"1404","11"
"1403","1"
"1402","1"
"1401","1"
"1400","1"
"1399","1"
"1398","1"
"1397","4"
"1396","4"
"1395","1"
"1394","1"
"1393","1"
"1392","1"
"1391","2"
"1390","1"
"1389","1"
"1388","1"
"1387","1"
"1386","1"
"1385","1"
"1384","1"
"1383","1"
"1382","1"
"1381","1"
"1380","1"
"1378","1"
"1377","6"
"1376","1"
"1375","1"
"1374","1"
"1373","11"
"1372","1"
"1371","1"
"1370","6"
"1369","6"
"1368","1"
"1367","1"
"1366","1"
"1365","1"
"1364","1"
"1363","7"
"1362","2"
"1361","1"
"1360","2"
"1359","1,8"
"1358","1"
"1357","1"
"1356","1"
"1354","1"
"1353","1"
"1352","1"
"1351","2"
"1350","1"
"1349","1"
"1348","1"
"1347","1"
"1346","1"
"1345","2"
"1344","1"
"1343","1"
"1342","1"
"1341","1"
"1340","1"
"1339","3"
"1338","4"
"1337","1"
"1336","1"
"1335","2"
"1334","1"
"1333","1"
"1332","1"
"1331","1"
"1330","1"
"1329","1"
"1328","1"
"1327","1"
"1326","1"
"1325","1"
"1324","2"
"1323","1"
"1322","2"
"1321","1"
"1320","1"
"1319","1"
"1318","1"
"1317","1"
"1316","2"
"1315","6"
"1314","1"
"1313","1"
"1312","1"
"1311","1"
"1310","1"
"1309","6"
"1308","2"
"1307","1"
"1306","1"
"1305","1"
"1304","1"
"1303","1"
"1302","1"
"1301","1"
"1300","6"
"1299","4"
"1298","1"
"1297","1"
"1296","6"
"1295","6"
"1294","2"
"1293","2"
"1292","1"
"1291","1"
"1290","1"
"1289","1"
"1288","1"
"1287","1"
"1286","4"
"1285","6"
"1284","1"
"1283","1"
"1282","1"
"1281","1"
"1280","1"
"1279","3"
"1278","1"
"1277","1"
"1276","1"
"1275","1"
"1274","1"
"1273","1"
"1272","1"
"1271","6"
"1270","1"
"1269","1"
"1268","6"
"1267","1"
"1266","1"
"1265","2"
"1264","1"
"1262","4"
"1261","1"
"1260","1"
"1259","2"
"1258","2"
"1257","1"
"1256","1"
"1255","1"
"1254","6"
"1253","6"
"1252","6"
"1251","1"
"1250","6"
"1249","1"
"1248","1"
"1247","1"
"1246","1"
"1245","2"
"1244","1"
"1243","11"
"1242","1"
"1241","1"
"1240","1"
"1239","1"
"1238","1"
"1237","1"
"1236","3"
"1235","1"
"1234","3"
"1233","1"
"1232","1"
"1231","2"
"1230","1"
"1229","1"
"1228","3"
"1227","1"
"1226","1"
"1225","1"
"1224","1"
"1223","1"
"1222","1"
"1221","1"
"1220","2"
"1219","2"
"1218","2"
"1217","2"
"1216","1,8"
"1215","1"
"1214","1"
"1213","1"
"1212","1"
"1211","1"
"1210","1"
"1209","1,11"
"1208","1"
"1207","2"
"1206","1"
"1205","1"
"1204","1"
"1203","2"
"1202","1"
"1201","1"
"1200","1"
"1199","1,8,11"
"1198","1"
"1197","1"
"1196","1"
"1195","1"
"1194","1"
"1192","1"
"1191","1"
"1190","6"
"1189","1"
"1187","1"
"1186","1,8"
"1185","1"
"1184","1,11"
"1183","1"
"1182","1"
"1181","1"
"1180","1"
"1179","1"
"1178","1"
"1177","1"
"1176","1"
"1175","1"
"1174","2"
"1173","1,8"
"1172","1"
"1171","1"
"1170","7"
"1169","2"
"1168","1"
"1167","1"
"1166","1"
"1165","3"
"1164","1"
"1163","1"
"1162","1"
"1161","1"
"1160","1"
"1159","1"
"1158","1"
"1157","1"
"1156","1"
"1155","1"
"1154","1"
"1152","1"
"1151","1"
"1150","1"
"1149","4"
"1148","1"
"1147","1"
"1146","3"
"1145","1"
"1144","1"
"1143","1"
"1142","1"
"1141","1"
"1140","1"
"1139","1"
"1138","1"
"1137","1"
"1136","1"
"1135","1"
"1134","1"
"1133","1"
"1132","1"
"1131","1"
"1130","1"
"1129","1"
"1128","1"
"1126","1"
"1125","1"
"1124","1"
"1123","1"
"1122","1"
"1121","1"
"1120","1"
"1119","1,11"
"1118","1"
"1117","1"
"1116","3"
"1115","1"
"1114","1"
"1113","1"
"1112","2"
"1111","1,8"
"1110","1"
"1109","2"
"1108","1"
"1107","1"
"1106","1"
"1105","2"
"1104","4"
"1103","1"
"1102","4"
"1101","1"
"1100","1"
"1099","1"
"1098","1"
"1097","1"
"1096","1"
"1095","1"
"1094","1"
"1093","1"
"1092","1"
"1091","1"
"1090","1"
"1089","1"
"1088","1"
"1087","1"
"1086","2"
"1085","1"
"1084","1"
"1083","1"
"1082","1"
"1081","1,7"
"1080","1"
"1079","1"
"1078","1"
"1077","1"
"1076","2"
"1075","1"
"1074","1"
"1073","2"
"1072","1"
"1071","1"
"1070","1"
"1068","1"
"1067","2"
"1066","1"
"1065","1"
"1064","1"
"1063","1"
"1062","1"
"1061","1"
"1060","8"
"1059","1"
"1058","1"
"1057","1"
"1056","1"
"1055","2"
"1054","8"
"1053","2"
"1052","1"
"1051","1"
"1050","1"
"1049","1"
"1048","1"
"1047","1"
"1046","1"
"1045","1"
"1044","1"
"1043","1"
"1042","2"
"1041","2"
"1040","3"
"1039","1"
"1038","1"
"1037","1"
"1036","1"
"1035","1"
"1034","1"
"1033","1"
"1032","2"
"1031","1"
"1030","2"
"1029","1"
"1028","1"
"1027","1"
"1026","1"
"1025","1"
"1024","1"
"1023","1"
"1022","1"
"1021","2"
"1020","1"
"1019","1"
"1018","1"
"1017","2"
"1016","1"
"1015","1"
"1014","1"
"1013","1"
"1012","4"
"1011","1"
"1010","1"
"1009","1"
"1008","1"
"1007","1"
"1006","1"
"1005","1"
"1004","1"
"1003","2"
"1002","1"
"1000","1"
"999","1"
"998","1"
"997","1"
"996","1"
"995","1"
"994","1"
"993","1"
"992","1"
"991","1,11"
"990","3"
"989","1"
"988","1"
"987","1"
"986","6"
"985","6"
"984","1"
"983","1"
"982","1"
"981","1"
"980","1"
"979","1,11"
"978","1"
"977","1"
"976","1"
"975","2"
"974","1"
"973","1"
"972","1"
"971","1"
"970","1"
"969","1"
"968","7"
"967","1"
"966","6"
"965","1"
"964","1"
"963","1"
"962","2"
"961","3"
"960","1"
"959","1"
"958","1"
"957","2"
"956","1"
"955","1"
"954","1"
"953","1"
"952","1"
"950","6"
"949","1"
"948","3"
"947","1"
"946","1"
"945","1"
"944","1"
"943","1"
"942","1"
"941","1"
"940","1"
"939","2"
"938","1"
"937","1"
"936","1"
"935","1"
"934","1"
"933","4"
"932","1"
"931","1"
"930","3"
"929","1"
"928","1"
"927","1"
"926","1"
"925","4"
"924","2"
"923","8"
"922","2"
"921","1"
"920","6"
"919","6"
"918","7"
"917","2"
"916","1"
"915","1"
"914","1"
"913","1"
"912","1"
"911","1"
"910","1"
"909","1"
"908","6"
"907","6"
"906","1"
"905","2"
"904","2"
"903","1"
"902","1"
"901","1"
"900","1"
"899","1"
"898","1"
"897","1"
"896","7"
"895","1"
"894","1"
"893","1"
"892","1"
"891","1"
"890","1,11"
"889","2"
"888","1,11"
"887","2"
"886","1"
"885","1"
"884","1"
"883","2"
"882","1,8,11"
"881","1"
"880","2"
"879","1"
"878","1"
"877","1"
"876","1"
"875","1"
"874","1,11"
"873","1"
"872","1,11"
"871","1"
"870","1"
"869","3"
"868","2"
"867","2"
"866","1"
"865","2"
"864","1"
"863","1,8,11"
"862","1"
"861","1"
"860","1"
"859","2"
"858","1"
"857","1"
"856","1"
"855","1"
"854","3"
"853","2"
"852","1"
"851","1"
"850","1"
"848","1,11"
"847","2"
"846","1"
"845","1"
"844","1"
"843","2"
"842","1"
"841","1"
"840","1"
"839","1"
"838","1"
"837","1"
"836","1"
"833","1"
"832","1"
"831","1"
"830","1"
"829","1"
"828","2"
"827","1"
"826","1"
"825","1"
"821","1"
"805","11"
"804","1"
"802","3"
"801","1"
"799","1"
"798","1"
"796","1"
"795","1"
"794","2"
"792","1"
"788","1"
"780","1"
"776","1"
"756","1"
"755","1"
"754","1"
"753","1"
"752","1"
"751","1"
"750","1"
"749","1"
"748","1"
"747","1"
"746","2"
"745","1"
"744","1"
"743","7"
"742","2"
"741","2"
"740","1"
"739","2"
"738","2"
"737","1"
"736","1"
"735","1"
"734","1"
"733","2"
"732","1"
"731","8"
"730","1"
"729","2"
"728","1"
"727","2"
"726","3"
"725","1"
"724","1"
"723","2"
"722","1"
"721","1"
"720","2"
"719","1"
"718","1"
"717","1"
"716","1"
"715","2"
"714","1"
"713","1"
"712","1"
"711","6"
"710","2"
"709","1"
"708","1"
"707","2"
"706","2"
"705","1"
"704","1"
"703","6"
"702","6"
"701","1"
"700","1"
"699","1"
"698","1"
"697","1"
"696","1"
"695","4"
"694","1"
"693","7"
"692","1"
"691","1"
"690","1"
"689","2"
"688","1"
"687","1"
"686","2"
"685","1"
"684","1"
"683","1"
"682","1"
"681","3"
"680","1"
"679","2"
"678","2"
"677","1"
"676","2"
"675","1"
"674","1"
"673","2"
"672","3"
"671","6"
"669","1"
"668","1"
"667","1"
"666","1"
"665","1"
"664","1"
"663","1"
"662","1"
"661","1"
"660","6"
"659","6"
"658","1"
"657","1"
"656","1"
"654","1"
"653","2"
"652","1"
"651","1"
"650","1"
"649","1"
"648","1"
"647","1"
"646","1"
"645","1"
"644","1"
"643","1"
"642","1"
"641","10"
"640","1"
"639","1"
"638","1"
"637","7"
"636","2"
"635","1"
"634","2"
"633","4"
"632","1"
"631","1"
"630","2"
"629","2"
"628","2"
"627","1"
"626","1"
"625","1"
"624","1"
"623","1"
"622","1"
"621","1"
"620","1"
"619","2"
"618","1"
"617","1"
"616","1"
"615","1"
"614","1"
"613","1"
"612","1"
"611","1"
"610","1"
"609","1"
"608","2"
"607","1"
"606","3"
"605","2"
"604","6"
"603","2"
"602","1"
"601","7"
"600","4"
"599","1"
"598","2"
"597","1"
"596","2"
"592","2"
"587","1"
"584","2"
"583","10"
"582","1"
"581","2"
"580","7"
"579","8"
"578","1"
"577","1"
"576","2"
"575","2"
"574","4"
"573","1"
"572","1"
"571","1"
"570","2"
"569","1"
"568","1"
"567","1"
"566","1"
"565","7"
"564","1"
"563","1"
"561","1"
"558","1"
"557","2"
"556","1"
"555","1"
"554","1"
"553","3"
"552","3"
"551","1"
"550","2"
"549","1"
"548","1"
"547","1"
"546","1"
"544","2"
"541","1"
"540","1"
"539","1"
"538","1"
"537","1"
"535","1"
"534","1"
"533","1"
"532","2"
"530","1"
"529","1"
"528","1"
"527","1"
"526","2"
"525","1"
"524","1"
"522","1"
"521","1"
"520","1"
"519","1"
"518","1"
"517","4"
"516","1"
"515","3"
"514","1"
"513","1"
"512","2"
"511","1"
"510","1"
"509","1"
"508","1"
"507","1"
"506","1"
"505","1"
"504","1"
"503","1"
"502","3"
"501","1"
"500","2"
"499","1"
"498","1"
"497","1"
"496","1"
"495","1"
"491","2"
"489","1"
"488","1"
"485","1"
"484","1"
"483","1"
"482","7"
"481","1"
"480","1"
"479","2"
"478","2"
"477","1"
"476","1"
"457","2"
"454","1"
"448","1"
"447","1"
"446","1"
"444","1"
"443","1"
"441","1"
"438","1"
"437","1"
"434","1"
"433","2"
"431","3"
"430","1"
"426","1"
"424","4"
"417","1"
"414","1"
"410","1"
"407","1"
"406","1"
"405","1"
"404","1"
"402","1"
"401","8"
"400","1"
"396","7"
"392","1"
"391","1"
"390","2"
"389","1"
"386","4"
"385","1"
"384","1"
"383","6"
"382","2"
"380","1"
"379","8"
"378","8"
"377","1"
"375","1"
"373","2"
"367","2"
"366","1"
"365","1"
"364","1"
"363","1"
"362","2"
"361","1"
"360","2"
"359","2"
"358","1"
"357","2"
"355","1"
"353","1"
"352","1"
"318","2"
"316","6"
"314","1"
"310","2"
"306","1"
"290","4"
"286","1"
"270","1"
"261","1"
"250","1"
"249","1"
"246","2"
"235","1"
"234","1"
"226","3"
"224","4"
"223","8"
"222","1"
"221","6"
"220","6"
"216","2"
"215","4"
"214","1"
"213","2"
"212","1"
"211","1"
"210","1"
"209","1"
"207","1"
"205","2"
"204","4"
"203","2"
"202","2"
"201","6"
"200","6"
"199","1"
"198","1"
"197","4"
"196","1"
"195","1"
"194","2"
"193","1"
"192","1"
"191","4"
"190","9"
"189","1"
"188","1"
"187","1"
"186","1"
"185","1"
"184","2"
"183","1"
"182","1"
"181","1"
"180","1"
"179","2"
"178","2"
"177","2"
"176","2"
"175","1"
"174","1"
"173","4"
"172","1"
"171","1"
"170","1"
"169","1"
"168","1"
"167","7"
"166","6"
"165","6"
"164","6"
"163","1"
"162","1"
"161","1"
"160","2"
"159","1"
"158","1"
"157","2"
"156","4"
"155","1"
"154","1"
"153","1"
"152","1"
"151","1"
"150","5"
"149","1"
"148","1"
"147","2"
"146","1"
"145","1"
"144","2"
"143","1"
"142","1"
"141","1"
"140","1"
"139","1"
"138","1"
"137","1"
"136","1"
"135","1"
"134","1"
"133","1"
"132","2"
"131","1"
"130","1"
"129","1"
"127","1"
"126","1"
"125","1"
"124","2"
"123","2,5"
"122","1,5"
"121","1"
"120","1"
"119","2"
"118","1"
"117","1"
"116","1"
"115","1"
"114","1"
"113","1"
"112","1"
"111","1"
"110","1"
"109","1"
"108","1"
"107","1"
"106","1"
"105","1"
"104","1"
"103","1"
"102","1"
"101","1"
"99","1"
"98","2"
"97","2"
"96","1"
"95","2"
"94","3"
"93","2"
"92","2"
"91","2"
"90","1"
"89","1"
"88","2"
"87","2"
"85","5"
"84","4"
"83","2"
"82","2"
"81","2"
"80","2"
"78","2"
"77","3"
"76","2"
"75","1"
"74","1"
"72","1"
"70","1"
"69","1"
"68","2"
"67","1,8,9"
"66","2"
"65","1"
"64","1"
"62","5"
"61","1"
"60","1"
"59","1"
"58","1"
"57","1"
"56","2"
"55","2"
"54","1"
"53","1"
"52","1"
"51","1"
"50","1"
"49","1"
"48","1"
"46","1"
"45","1"
"44","1"
"43","1"
"42","1"
"41","1"
"40","1"
"39","1"
"38","1"
"37","1"
"36","1"
"35","1"
"34","1"
"33","1"
"32","1"
"31","1"
"30","1"
"29","1"
"28","1"
"27","1"
"26","1"
"25","1"
"24","1"
"23","1"
"22","1"
"21","1"
"18","2"
"17","1"
"12","2"
"11","1"
"10","2"
"9","1"
